source,target,weight,disease
PSE-As_Expected,QAT-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,QAT-Research_Capacity,3,"Cardiovascular diseases, Neoplasms, Neurological disorders"
PSE-As_Expected,ROU-As_Expected,4,"Cardiovascular diseases, Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,RUS-As_Expected,3,"Chronic respiratory diseases, Maternal and neonatal disorders, Neoplasms"
PSE-As_Expected,RWA-As_Expected,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,SAU-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,SAU-Research_Capacity,2,"Cardiovascular diseases, Neoplasms"
PSE-As_Expected,SDN-As_Expected,2,"Maternal and neonatal disorders, Neoplasms"
PSE-As_Expected,SEN-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,SGP-As_Expected,3,"Cardiovascular diseases, Chronic respiratory diseases, Neurological disorders"
PSE-As_Expected,SGP-Research_Capacity,2,"Maternal and neonatal disorders, Neoplasms"
PSE-As_Expected,SLB-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,SLE-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,SLV-As_Expected,2,"Chronic respiratory diseases, Neoplasms"
PSE-As_Expected,SLV-Research_Capacity,2,"Cardiovascular diseases, Neurological disorders"
PSE-As_Expected,SRB-As_Expected,3,"Cardiovascular diseases, Chronic respiratory diseases, Neoplasms"
PSE-As_Expected,SVK-As_Expected,2,"Cardiovascular diseases, Chronic respiratory diseases"
PSE-As_Expected,SVN-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,SVN-Research_Capacity,2,"Cardiovascular diseases, Neurological disorders"
PSE-As_Expected,SWE-As_Expected,3,"Maternal and neonatal disorders, Neoplasms, Neurological disorders"
PSE-As_Expected,THA-As_Expected,3,"Cardiovascular diseases, Maternal and neonatal disorders, Neurological disorders"
PSE-As_Expected,TUN-As_Expected,5,"Cardiovascular diseases, Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,TUR-As_Expected,3,"Cardiovascular diseases, Maternal and neonatal disorders, Neurological disorders"
PSE-As_Expected,TUR-Research_Capacity,2,"Chronic respiratory diseases, Neoplasms"
PSE-As_Expected,TWN-Research_Capacity,3,"Cardiovascular diseases, Neoplasms, Neurological disorders"
PSE-As_Expected,TZA-As_Expected,3,"Cardiovascular diseases, Maternal and neonatal disorders, Neurological disorders"
PSE-As_Expected,UGA-Research_Capacity,2,"Cardiovascular diseases, Neurological disorders"
PSE-As_Expected,UKR-As_Expected,5,"Cardiovascular diseases, Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,URY-As_Expected,4,"Cardiovascular diseases, Maternal and neonatal disorders, Neoplasms"
PSE-As_Expected,USA-Governance,3,"Chronic respiratory diseases, Maternal and neonatal disorders, Neoplasms"
PSE-As_Expected,USA-Research_Capacity,2,"Cardiovascular diseases, Neurological disorders"
PSE-As_Expected,UZB-As_Expected,4,"Cardiovascular diseases, Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,VEN-As_Expected,3,"Cardiovascular diseases, Neoplasms, Neurological disorders"
PSE-As_Expected,VEN-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,VNM-As_Expected,3,"Cardiovascular diseases, Maternal and neonatal disorders, Neoplasms"
PSE-As_Expected,ZAF-As_Expected,5,"Cardiovascular diseases, Chronic respiratory diseases, Maternal and neonatal disorders"
PSE-As_Expected,ZMB-As_Expected,3,"Cardiovascular diseases, Maternal and neonatal disorders, Neurological disorders"
PSE-As_Expected,ZWE-As_Expected,3,"Maternal and neonatal disorders, Neoplasms, Neurological disorders"
PSE-Multiple_Factors,QAT-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,ROU-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,RUS-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,RWA-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,SDN-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,SGP-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,SSD-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,SVK-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,SVN-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,SWE-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,SYR-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,THA-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,TUN-Health_Infrastructure,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,TUR-Health_Infrastructure,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,TWN-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,TZA-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,UGA-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,URY-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,USA-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,VEN-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
PSE-Multiple_Factors,ZAF-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
QAT-As_Expected,ROU-As_Expected,3,"Diabetes and kidney diseases, Digestive diseases, Mental disorders"
QAT-As_Expected,RUS-As_Expected,3,"Diabetes and kidney diseases, Mental disorders, Nutritional deficiencies"
QAT-As_Expected,RUS-Research_Capacity,2,"Digestive diseases, Substance use disorders"
QAT-As_Expected,RWA-As_Expected,4,"Diabetes and kidney diseases, Digestive diseases, Mental disorders"
QAT-As_Expected,SAU-As_Expected,3,"Diabetes and kidney diseases, Digestive diseases, Nutritional deficiencies"
QAT-As_Expected,SAU-Research_Capacity,2,"Mental disorders, Substance use disorders"
QAT-As_Expected,SDN-As_Expected,2,"Diabetes and kidney diseases, Mental disorders"
QAT-As_Expected,SGP-As_Expected,3,"Diabetes and kidney diseases, Digestive diseases, Mental disorders"
QAT-As_Expected,SLE-As_Expected,3,"Digestive diseases, Mental disorders, Nutritional deficiencies"
QAT-As_Expected,SRB-As_Expected,2,"Mental disorders, Substance use disorders"
QAT-As_Expected,SSD-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
QAT-As_Expected,SVK-As_Expected,3,"Diabetes and kidney diseases, Digestive diseases, Mental disorders"
QAT-As_Expected,SVN-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
QAT-As_Expected,SVN-Research_Capacity,2,"Digestive diseases, Substance use disorders"
QAT-As_Expected,SWE-As_Expected,5,"Diabetes and kidney diseases, Digestive diseases, Mental disorders"
QAT-As_Expected,SYR-As_Expected,2,"Digestive diseases, Substance use disorders"
QAT-As_Expected,SYR-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
QAT-As_Expected,THA-As_Expected,4,"Diabetes and kidney diseases, Mental disorders, Nutritional deficiencies"
QAT-As_Expected,TUN-Health_Infrastructure,2,"Diabetes and kidney diseases, Mental disorders"
QAT-As_Expected,TUN-Research_Capacity,2,"Digestive diseases, Substance use disorders"
QAT-As_Expected,TUR-Health_Infrastructure,2,"Diabetes and kidney diseases, Mental disorders"
QAT-As_Expected,TUR-Research_Capacity,2,"Nutritional deficiencies, Substance use disorders"
QAT-As_Expected,TWN-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
QAT-As_Expected,TWN-Research_Capacity,2,"Digestive diseases, Substance use disorders"
QAT-As_Expected,TZA-As_Expected,3,"Diabetes and kidney diseases, Mental disorders, Nutritional deficiencies"
QAT-As_Expected,UGA-As_Expected,3,"Diabetes and kidney diseases, Digestive diseases, Mental disorders"
QAT-As_Expected,UKR-As_Expected,3,"Digestive diseases, Mental disorders, Substance use disorders"
QAT-As_Expected,URY-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
QAT-As_Expected,USA-As_Expected,2,"Digestive diseases, Substance use disorders"
QAT-As_Expected,USA-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
QAT-As_Expected,VEN-Multiple_Factors,2,"Diabetes and kidney diseases, Mental disorders"
QAT-As_Expected,VNM-As_Expected,2,"Diabetes and kidney diseases, Substance use disorders"
QAT-As_Expected,VNM-Health_Infrastructure,2,"Mental disorders, Nutritional deficiencies"
QAT-As_Expected,ZAF-As_Expected,4,"Diabetes and kidney diseases, Mental disorders, Nutritional deficiencies"
QAT-As_Expected,ZMB-As_Expected,3,"Digestive diseases, Mental disorders, Substance use disorders"
QAT-As_Expected,ZWE-As_Expected,3,"Diabetes and kidney diseases, Digestive diseases, Nutritional deficiencies"
QAT-Governance,ROU-As_Expected,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,RUS-As_Expected,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,RWA-As_Expected,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,SAU-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,SEN-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,SLB-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,SLE-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,SRB-As_Expected,2,"Chronic respiratory diseases, Sense organ diseases"
QAT-Governance,SVK-As_Expected,2,"Chronic respiratory diseases, Sense organ diseases"
QAT-Governance,SVN-Governance,3,"Chronic respiratory diseases, Maternal and neonatal disorders, Sense organ diseases"
QAT-Governance,SWE-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
QAT-Governance,THA-As_Expected,2,"Maternal and neonatal disorders, Sense organ diseases"
QAT-Governance,TUN-As_Expected,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,TUR-As_Expected,2,"Maternal and neonatal disorders, Sense organ diseases"
QAT-Governance,TWN-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
QAT-Governance,TZA-As_Expected,2,"Maternal and neonatal disorders, Sense organ diseases"
QAT-Governance,UGA-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
QAT-Governance,UKR-As_Expected,3,"Chronic respiratory diseases, Maternal and neonatal disorders, Sense organ diseases"
QAT-Governance,USA-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,UZB-As_Expected,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,VEN-Governance,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,ZAF-As_Expected,2,"Chronic respiratory diseases, Maternal and neonatal disorders"
QAT-Governance,ZMB-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
QAT-Governance,ZWE-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
QAT-Health_Infrastructure,ROU-As_Expected,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,SAU-As_Expected,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,SEN-Health_Infrastructure,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,SGP-As_Expected,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,SRB-As_Expected,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,SVK-As_Expected,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,SVN-Health_Infrastructure,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,SWE-As_Expected,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,THA-As_Expected,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,TUR-Health_Infrastructure,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,TWN-Health_Infrastructure,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,VEN-As_Expected,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Health_Infrastructure,ZAF-As_Expected,2,"Musculoskeletal disorders, Skin and subcutaneous diseases"
QAT-Research_Capacity,ROU-As_Expected,2,"Cardiovascular diseases, Neurological disorders"
QAT-Research_Capacity,RUS-Research_Capacity,2,"Cardiovascular diseases, Neglected tropical diseases and malaria"
QAT-Research_Capacity,RWA-Research_Capacity,2,"Neglected tropical diseases and malaria, Neoplasms"
QAT-Research_Capacity,SAU-As_Expected,2,"Neglected tropical diseases and malaria, Neurological disorders"
QAT-Research_Capacity,SAU-Research_Capacity,2,"Cardiovascular diseases, Neoplasms"
QAT-Research_Capacity,SDN-Research_Capacity,2,"Cardiovascular diseases, Neglected tropical diseases and malaria"
QAT-Research_Capacity,SEN-Research_Capacity,2,"Cardiovascular diseases, Neglected tropical diseases and malaria"
QAT-Research_Capacity,SGP-As_Expected,2,"Cardiovascular diseases, Neurological disorders"
QAT-Research_Capacity,SGP-Research_Capacity,2,"Neglected tropical diseases and malaria, Neoplasms"
QAT-Research_Capacity,SLV-Research_Capacity,2,"Cardiovascular diseases, Neurological disorders"
QAT-Research_Capacity,SRB-As_Expected,2,"Cardiovascular diseases, Neoplasms"
QAT-Research_Capacity,SRB-Research_Capacity,2,"Neglected tropical diseases and malaria, Neurological disorders"
QAT-Research_Capacity,SVK-Research_Capacity,2,"Neglected tropical diseases and malaria, Neoplasms"
QAT-Research_Capacity,SVN-Research_Capacity,2,"Cardiovascular diseases, Neurological disorders"
QAT-Research_Capacity,SWE-As_Expected,2,"Neoplasms, Neurological disorders"
QAT-Research_Capacity,SWE-Research_Capacity,2,"Cardiovascular diseases, Neglected tropical diseases and malaria"
QAT-Research_Capacity,THA-As_Expected,3,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neurological disorders"
QAT-Research_Capacity,TUN-As_Expected,4,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neoplasms"
QAT-Research_Capacity,TUR-As_Expected,3,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neurological disorders"
QAT-Research_Capacity,TWN-Research_Capacity,4,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neoplasms"
QAT-Research_Capacity,TZA-As_Expected,3,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neurological disorders"
QAT-Research_Capacity,UGA-Research_Capacity,3,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neurological disorders"
QAT-Research_Capacity,UKR-As_Expected,3,"Cardiovascular diseases, Neoplasms, Neurological disorders"
QAT-Research_Capacity,URY-As_Expected,3,"Cardiovascular diseases, Neoplasms, Neurological disorders"
QAT-Research_Capacity,USA-Research_Capacity,3,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neurological disorders"
QAT-Research_Capacity,UZB-As_Expected,2,"Cardiovascular diseases, Neurological disorders"
QAT-Research_Capacity,VEN-As_Expected,4,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neoplasms"
QAT-Research_Capacity,VNM-As_Expected,3,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neoplasms"
QAT-Research_Capacity,ZAF-As_Expected,4,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neoplasms"
QAT-Research_Capacity,ZMB-As_Expected,3,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neurological disorders"
QAT-Research_Capacity,ZWE-As_Expected,3,"Neglected tropical diseases and malaria, Neoplasms, Neurological disorders"
ROU-As_Expected,RUS-As_Expected,6,"Chronic respiratory diseases, Diabetes and kidney diseases, HIV/AIDS and sexually transmitted infections"
ROU-As_Expected,RUS-Health_Infrastructure,2,"Musculoskeletal disorders, Neurological disorders"
ROU-As_Expected,RUS-Research_Capacity,2,"Cardiovascular diseases, Digestive diseases"
ROU-As_Expected,RWA-As_Expected,5,"Chronic respiratory diseases, Diabetes and kidney diseases, Digestive diseases"
ROU-As_Expected,RWA-Governance,2,"HIV/AIDS and sexually transmitted infections, Skin and subcutaneous diseases"
